amount,date,month,day,primary_category,rolling_spend_7d,prev_transaction_amt,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,local_time_bucket_Night,local_time_bucket_Morning,local_time_bucket_Afternoon,local_time_bucket_Evening,local_time_bucket_Late Night,is_weekend_False,is_weekend_True
214.91,2023-10-03,10,3,Shops,197.90428571428575,3.48,False,False,False,False,False,True,False,False,True,False,False,False,True,False
314.05,2023-10-05,10,5,Shops,225.14285714285714,214.91,False,False,False,False,True,False,False,False,True,False,False,False,True,False
414.52,2023-10-18,10,18,Travel,271.47999999999996,314.05,False,False,False,False,False,False,True,False,False,False,True,False,True,False
107.83,2023-11-19,11,19,Food and Drink,265.60571428571427,414.52,False,False,False,True,False,False,False,True,False,False,False,False,False,True
311.64,2023-11-22,11,22,Tech,257.2685714285714,107.83,False,False,False,False,False,False,True,False,False,True,False,False,True,False
92.43,2023-11-23,11,23,Shops,208.40857142857143,311.64,False,False,False,False,True,False,False,False,True,False,False,False,True,False
394.12,2023-12-18,12,18,Shops,264.2142857142857,92.43,False,True,False,False,False,False,False,False,False,False,False,True,True,False
162.67,2023-12-25,12,25,Shops,256.75142857142856,394.12,False,True,False,False,False,False,False,False,False,False,True,False,True,False
298.86,2024-01-07,1,7,Travel,254.58142857142857,162.67,False,False,False,True,False,False,False,False,True,False,False,False,False,True
396.66,2024-01-11,1,11,Shops,252.03,298.86,False,False,False,False,True,False,False,False,False,False,True,False,True,False
70.03,2024-01-13,1,13,Food and Drink,246.63000000000002,396.66,False,False,True,False,False,False,False,True,False,False,False,False,False,True
64.27,2024-02-04,2,4,Shops,211.29142857142855,70.03,False,False,False,True,False,False,False,False,False,False,True,False,False,True
119.37,2024-02-14,2,14,Health,215.14000000000001,64.27,False,False,False,False,False,False,True,False,True,False,False,False,True,False
297.04,2024-02-15,2,15,Travel,201.27142857142857,119.37,False,False,False,False,True,False,False,False,False,False,False,True,True,False
164.75,2024-02-28,2,28,Shops,201.56857142857143,297.04,False,False,False,False,False,False,True,False,True,False,False,False,True,False
285.45,2024-03-05,3,5,Health,199.65285714285716,164.75,False,False,False,False,False,True,False,True,False,False,False,False,True,False
413.6,2024-03-10,3,10,Shops,202.07285714285715,285.45,False,False,False,True,False,False,False,False,False,False,True,False,False,True
54.16,2024-03-11,3,11,Food and Drink,199.8057142857143,413.6,False,True,False,False,False,False,False,False,False,False,True,False,True,False
219.57,2024-03-17,3,17,Travel,221.99142857142857,54.16,False,False,False,True,False,False,False,True,False,False,False,False,False,True
28.9,2024-03-18,3,18,Shops,209.06714285714287,219.57,False,True,False,False,False,False,False,False,False,False,True,False,True,False
293.36,2024-03-29,3,29,Travel,208.54142857142855,28.9,True,False,False,False,False,False,False,False,False,True,False,False,True,False
40.26,2024-04-23,4,23,Health,190.75714285714284,293.36,False,False,False,False,False,True,False,False,True,False,False,False,True,False
89.45,2024-05-03,5,3,Travel,162.75714285714284,40.26,True,False,False,False,False,False,False,True,False,False,False,False,True,False
326.98,2024-05-09,5,9,Food and Drink,150.38285714285715,89.45,False,False,False,False,True,False,False,True,False,False,False,False,True,False
380.74,2024-05-14,5,14,Shops,197.0371428571429,326.98,False,False,False,False,False,True,False,False,False,False,True,False,True,False
485.07,2024-05-19,5,19,Shops,234.9657142857143,380.74,False,False,False,True,False,False,False,False,False,True,False,False,False,True
13.35,2024-05-20,5,20,Travel,232.74428571428572,485.07,False,True,False,False,False,False,False,False,True,False,False,False,True,False
61.51,2023-01-07,1,7,Shops,61.51,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
250.15,2023-01-16,1,16,Shops,155.83,61.51,False,True,False,False,False,False,False,False,False,False,True,False,True,False
203.26,2023-01-16,1,16,Shops,171.64,250.15,False,True,False,False,False,False,False,True,False,False,False,False,True,False
477.71,2023-01-25,1,25,Shops,248.1575,203.26,False,False,False,False,False,False,True,False,False,True,False,False,True,False
165.7,2023-01-28,1,28,Shops,231.666,477.71,False,False,True,False,False,False,False,True,False,False,False,False,False,True
375.32,2023-01-31,1,31,Food and Drink,255.60833333333335,165.7,False,False,False,False,False,True,False,True,False,False,False,False,True,False
25.77,2023-02-04,2,4,Food and Drink,222.77428571428572,375.32,False,False,True,False,False,False,False,False,False,False,False,True,False,True
284.11,2023-02-12,2,12,Shops,254.5742857142857,25.77,False,False,False,True,False,False,False,False,False,True,False,False,False,True
118.05,2023-02-21,2,21,Health,235.7028571428571,284.11,False,False,False,False,False,True,False,False,True,False,False,False,True,False
464.35,2023-02-26,2,26,Food and Drink,273.00142857142856,118.05,False,False,False,True,False,False,False,True,False,False,False,False,False,True
449.57,2023-03-03,3,3,Health,268.9814285714286,464.35,True,False,False,False,False,False,False,False,True,False,False,False,True,False
214.39,2023-03-04,3,4,Food and Drink,275.9371428571429,449.57,False,False,True,False,False,False,False,False,False,False,True,False,False,True
26.52,2023-03-06,3,6,Travel,226.10857142857142,214.39,False,True,False,False,False,False,False,True,False,False,False,False,True,False
31.4,2023-04-06,4,6,Travel,226.91285714285712,26.52,False,False,False,False,True,False,False,False,True,False,False,False,True,False
350.71,2023-04-27,4,27,Food and Drink,236.42714285714285,31.4,False,False,False,False,True,False,False,True,False,False,False,False,True,False
325.78,2023-05-13,5,13,Shops,266.10285714285715,350.71,False,False,True,False,False,False,False,False,True,False,False,False,False,True
320.06,2023-05-19,5,19,Shops,245.48999999999998,325.78,True,False,False,False,False,False,False,True,False,False,False,False,True,False
294.94,2023-06-03,6,3,Food and Drink,223.4,320.06,False,False,True,False,False,False,False,False,False,False,True,False,False,True
439.9,2023-06-10,6,10,Shops,255.6157142857143,294.94,False,False,True,False,False,False,False,False,False,False,False,True,False,True
135.06,2023-06-12,6,12,Travel,271.12142857142857,439.9,False,True,False,False,False,False,False,True,False,False,False,False,True,False
29.2,2023-06-18,6,18,Shops,270.8071428571429,135.06,False,False,False,True,False,False,False,False,False,True,False,False,False,True
462.12,2023-06-22,6,22,Food and Drink,286.72285714285715,29.2,False,False,False,False,True,False,False,False,False,False,False,True,True,False
238.2,2023-07-05,7,5,Travel,274.2114285714286,462.12,False,False,False,False,False,False,True,True,False,False,False,False,True,False
403.79,2023-07-19,7,19,Travel,286.17285714285714,238.2,False,False,False,False,False,False,True,True,False,False,False,False,True,False
179.29,2023-07-19,7,19,Travel,269.65142857142854,403.79,False,False,False,False,False,False,True,False,False,False,True,False,True,False
274.55,2023-07-26,7,26,Shops,246.03,179.29,False,False,False,False,False,False,True,False,True,False,False,False,True,False
325.73,2023-08-07,8,7,Shops,273.2685714285714,274.55,False,True,False,False,False,False,False,False,False,True,False,False,True,False
467.27,2023-09-01,9,1,Shops,335.84999999999997,325.73,True,False,False,False,False,False,False,False,False,False,True,False,True,False
229.54,2023-09-02,9,2,Shops,302.6242857142857,467.27,False,False,True,False,False,False,False,True,False,False,False,False,False,True
272.62,2023-09-04,9,4,Health,307.5414285714286,229.54,False,True,False,False,False,False,False,False,False,False,True,False,True,False
47.46,2023-09-07,9,7,Shops,256.63714285714286,272.62,False,False,False,False,True,False,False,False,True,False,False,False,True,False
352.0,2023-09-10,9,10,Shops,281.31,47.46,False,False,False,True,False,False,False,False,True,False,False,False,False,True
16.06,2023-09-18,9,18,Travel,244.38285714285712,352.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False
91.47,2023-10-06,10,6,Food and Drink,210.91714285714284,16.06,True,False,False,False,False,False,False,False,False,True,False,False,True,False
218.18,2023-10-19,10,19,Food and Drink,175.33285714285714,91.47,False,False,False,False,True,False,False,False,True,False,False,False,True,False
445.4,2023-11-22,11,22,Shops,206.17000000000002,218.18,False,False,False,False,False,False,True,True,False,False,False,False,True,False
466.63,2023-12-12,12,12,Travel,233.8857142857143,445.4,False,False,False,False,False,True,False,False,False,True,False,False,True,False
286.53,2024-01-05,1,5,Food and Drink,268.0385714285714,466.63,True,False,False,False,False,False,False,False,True,False,False,False,True,False
271.64,2024-01-05,1,5,Shops,256.5585714285714,286.53,True,False,False,False,False,False,False,True,False,False,False,False,True,False
14.29,2024-01-11,1,11,Travel,256.3057142857143,271.64,False,False,False,False,True,False,False,False,False,False,False,True,True,False
251.54,2024-02-09,2,9,Shops,279.17285714285714,14.29,True,False,False,False,False,False,False,False,True,False,False,False,True,False
488.49,2024-02-12,2,12,Shops,317.7885714285714,251.54,False,True,False,False,False,False,False,False,False,True,False,False,True,False
224.62,2024-02-22,2,22,Shops,286.2485714285714,488.49,False,False,False,False,True,False,False,True,False,False,False,False,True,False
164.36,2024-03-03,3,3,Shops,243.06714285714287,224.62,False,False,False,True,False,False,False,True,False,False,False,False,False,True
478.41,2024-03-30,3,30,Shops,270.4785714285714,164.36,False,False,True,False,False,False,False,False,False,True,False,False,False,True
40.56,2024-03-30,3,30,Travel,237.46714285714287,478.41,False,False,True,False,False,False,False,True,False,False,False,False,False,True
348.52,2024-04-03,4,3,Food and Drink,285.2142857142857,40.56,False,False,False,False,False,False,True,False,False,False,True,False,True,False
263.25,2024-04-12,4,12,Shops,286.88714285714286,348.52,True,False,False,False,False,False,False,False,False,True,False,False,True,False
405.63,2023-01-03,1,3,Tech,405.63,0.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
351.59,2023-01-10,1,10,Shops,378.61,405.63,False,False,False,False,False,True,False,False,False,True,False,False,True,False
228.17,2023-01-16,1,16,Tech,328.4633333333333,351.59,False,True,False,False,False,False,False,False,False,False,True,False,True,False
221.52,2023-01-22,1,22,Travel,301.72749999999996,228.17,False,False,False,True,False,False,False,True,False,False,False,False,False,True
230.6,2023-01-23,1,23,Food and Drink,287.502,221.52,False,True,False,False,False,False,False,True,False,False,False,False,True,False
25.34,2023-02-06,2,6,Shops,243.8083333333333,230.6,False,True,False,False,False,False,False,True,False,False,False,False,True,False
422.31,2023-02-07,2,7,Travel,269.3085714285714,25.34,False,False,False,False,False,True,False,True,False,False,False,False,True,False
368.78,2023-02-25,2,25,Shops,264.0442857142857,422.31,False,False,True,False,False,False,False,False,False,True,False,False,False,True
124.38,2023-03-10,3,10,Tech,231.58571428571426,368.78,True,False,False,False,False,False,False,False,False,True,False,False,True,False
353.75,2023-03-31,3,31,Tech,249.5257142857143,124.38,True,False,False,False,False,False,False,False,False,False,True,False,True,False
340.5,2023-04-01,4,1,Food and Drink,266.5228571428571,353.75,False,False,True,False,False,False,False,False,False,True,False,False,False,True
167.75,2023-04-06,4,6,Health,257.5442857142857,340.5,False,False,False,False,True,False,False,False,True,False,False,False,True,False
270.95,2023-04-20,4,20,Shops,292.63142857142856,167.75,False,False,False,False,True,False,False,True,False,False,False,False,True,False
95.44,2023-04-24,4,24,Shops,245.9357142857143,270.95,False,True,False,False,False,False,False,False,False,False,True,False,True,False
337.25,2023-04-29,4,29,Food and Drink,241.43142857142857,95.44,False,False,True,False,False,False,False,True,False,False,False,False,False,True
308.69,2023-06-16,6,16,Food and Drink,267.76142857142855,337.25,True,False,False,False,False,False,False,True,False,False,False,False,True,False
282.83,2023-07-06,7,6,Tech,257.63,308.69,False,False,False,False,True,False,False,False,False,True,False,False,True,False
223.44,2023-07-18,7,18,Food and Drink,240.90714285714284,282.83,False,False,False,False,False,True,False,True,False,False,False,False,True,False
400.86,2023-08-10,8,10,Shops,274.2085714285714,223.44,False,False,False,False,True,False,False,False,False,True,False,False,True,False
129.72,2023-08-12,8,12,Travel,254.03285714285715,400.86,False,False,True,False,False,False,False,False,False,True,False,False,False,True
50.17,2023-08-18,8,18,Health,247.56571428571425,129.72,True,False,False,False,False,False,False,False,False,False,True,False,True,False
425.74,2023-08-19,8,19,Food and Drink,260.20714285714286,50.17,False,False,True,False,False,False,False,False,False,True,False,False,False,True
